Project name,Period,Technology,CAPEX annuity,Additional OPEX,CAPEX total,Emissions,Energy cost,Free Allocations,cost,cost_Biobutene,cost_Bioethanol,cost_Biomass,cost_CO2 EoL,cost_Coking Coal,cost_DRI-Pellets,cost_Electricity,cost_Hydrogen,cost_Injection Coal,cost_Iron Ore,cost_Naphta,cost_Natural Gas,cost_PCW,cost_Scrap Steel,cost_ref,CAPEX annuity_ref,CAPEX total_ref,Energy cost_ref,cost_Biobutene_ref,cost_Bioethanol_ref,cost_Biomass_ref,cost_CO2 EoL_ref,cost_Coking Coal_ref,cost_DRI-Pellets_ref,cost_Electricity_ref,cost_Hydrogen_ref,cost_Injection Coal_ref,cost_Iron Ore_ref,cost_Naphta_ref,cost_Natural Gas_ref,cost_PCW_ref,cost_Scrap Steel_ref,Additional OPEX_ref,Emissions_ref,Free Allocations_ref,Additional OPEX_diff,CAPEX annuity_diff,CAPEX total_diff,Emissions_diff,Energy cost_diff,Free Allocations_diff,cost_diff,cost_Biobutene_diff,cost_Bioethanol_diff,cost_Biomass_diff,cost_CO2 EoL_diff,cost_Coking Coal_diff,cost_DRI-Pellets_diff,cost_Electricity_diff,cost_Hydrogen_diff,cost_Injection Coal_diff,cost_Iron Ore_diff,cost_Naphta_diff,cost_Natural Gas_diff,cost_PCW_diff,cost_Scrap Steel_diff,CO2 Price,Size,Effective CO2 Price,Industry,Abatement_cost
Andere p),2026,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,165.67950599999898,0.0,170.73641053106974,0.0,0.0,0.0,0.0,0.0,0.0,165.67950599999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.16037520154603,2.750375201546024,26.712328767123303,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,32.11950599999898,0.0,28.576035329523705,0.0,0.0,0.0,0.0,0.0,0.0,165.67950599999898,0.0,0.0,0.0,0.0,-133.56,0.0,0.0,127.07,0.4,127.07000000000001,other_industries,71.44008832380926
Andere p),2027,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,165.328613999999,0.0,170.38551853106975,0.0,0.0,0.0,0.0,0.0,0.0,165.328613999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.24037520154602,2.750375201546024,26.712328767123303,134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,30.688613999999006,0.0,27.145143329523734,0.0,0.0,0.0,0.0,0.0,0.0,165.328613999999,0.0,0.0,0.0,0.0,-134.64,0.0,0.0,145.3,0.4,145.3,other_industries,67.86285832380933
Andere p),2028,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.97772199999898,0.0,170.03462653106973,0.0,0.0,0.0,0.0,0.0,0.0,164.97772199999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.24837520154603,2.750375201546024,26.712328767123303,135.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.648,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,29.32972199999898,0.0,25.786251329523708,0.0,0.0,0.0,0.0,0.0,0.0,164.97772199999898,0.0,0.0,0.0,0.0,-135.648,0.0,0.0,163.54,0.4,163.54,other_industries,64.46562832380927
Andere p),2029,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.626829999999,0.0,169.68373453106975,0.0,0.0,0.0,0.0,0.0,0.0,164.626829999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32837520154604,2.750375201546024,26.712328767123303,136.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,27.89882999999898,0.0,24.355359329523708,0.0,0.0,0.0,0.0,0.0,0.0,164.626829999999,0.0,0.0,0.0,0.0,-136.728,0.0,0.0,181.77,0.4,181.77,other_industries,60.88839832380927
Andere p),2030,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,164.21745599999898,0.0,169.27436053106973,0.0,0.0,0.0,0.0,0.0,0.0,164.21745599999898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33637520154602,2.750375201546024,26.712328767123303,137.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.736,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,26.481455999998985,0.0,22.937985329523713,0.0,0.0,0.0,0.0,0.0,0.0,164.21745599999898,0.0,0.0,0.0,0.0,-137.736,0.0,0.0,200.0,0.4,200.0,other_industries,57.34496332380928
Andere p),2031,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,160.29916199999903,0.0,165.35606653106979,0.0,0.0,0.0,0.0,0.0,0.0,160.29916199999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25637520154604,2.750375201546024,26.712328767123303,145.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.656,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,14.643161999999023,0.0,11.09969132952375,0.0,0.0,0.0,0.0,0.0,0.0,160.29916199999903,0.0,0.0,0.0,0.0,-145.656,0.0,0.0,220.0,0.4,220.0,other_industries,27.749228323809376
Andere p),2032,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,156.32238599999903,0.0,161.37929053106978,0.0,0.0,0.0,0.0,0.0,0.0,156.32238599999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17637520154602,2.750375201546024,26.712328767123303,153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.576,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,2.7463859999990348,0.0,-0.797084670476238,0.0,0.0,0.0,0.0,0.0,0.0,156.32238599999903,0.0,0.0,0.0,0.0,-153.576,0.0,0.0,240.0,0.4,240.0,other_industries,-1.992711676190595
Andere p),2033,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,152.34560999999908,0.0,157.40251453106984,0.0,0.0,0.0,0.0,0.0,0.0,152.34560999999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16837520154604,2.750375201546024,26.712328767123303,161.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.568,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-9.222390000000928,0.0,-12.7658606704762,0.0,0.0,0.0,0.0,0.0,0.0,152.34560999999908,0.0,0.0,0.0,0.0,-161.568,0.0,0.0,260.0,0.4,260.0,other_industries,-31.914651676190502
Andere p),2034,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,148.36883399999908,0.0,153.42573853106984,0.0,0.0,0.0,0.0,0.0,0.0,148.36883399999908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.08837520154603,2.750375201546024,26.712328767123303,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-21.119166000000916,0.0,-24.66263667047619,0.0,0.0,0.0,0.0,0.0,0.0,148.36883399999908,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,0.4,280.0,other_industries,-61.65659167619047
Andere p),2035,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,144.4505399999991,0.0,149.50744453106986,0.0,0.0,0.0,0.0,0.0,0.0,144.4505399999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00837520154602,2.750375201546024,26.712328767123303,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-32.95746000000088,0.0,-36.50093067047615,0.0,0.0,0.0,0.0,0.0,0.0,144.4505399999991,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,0.4,300.0,other_industries,-91.25232667619038
Andere p),2036,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,141.23402999999914,0.0,146.2909345310699,0.0,0.0,0.0,0.0,0.0,0.0,141.23402999999914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.57637520154603,2.750375201546024,26.712328767123303,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-44.74197000000086,0.0,-48.285440670476135,0.0,0.0,0.0,0.0,0.0,0.0,141.23402999999914,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,0.4,320.0,other_industries,-120.71360167619034
Andere p),2037,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,137.95903799999917,0.0,143.01594253106992,0.0,0.0,0.0,0.0,0.0,0.0,137.95903799999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.750375201546024,26.712328767123303,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-56.51296200000084,0.0,-60.05643267047611,0.0,0.0,0.0,0.0,0.0,0.0,137.95903799999917,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.4,340.0,other_industries,-150.14108167619028
Andere p),2038,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,134.74252799999917,0.0,139.79943253106993,0.0,0.0,0.0,0.0,0.0,0.0,134.74252799999917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.750375201546024,26.712328767123303,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-68.29747200000082,0.0,-71.8409426704761,0.0,0.0,0.0,0.0,0.0,0.0,134.74252799999917,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.4,360.0,other_industries,-179.60235667619023
Andere p),2039,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,131.5260179999992,0.0,136.58292253106995,0.0,0.0,0.0,0.0,0.0,0.0,131.5260179999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.20837520154603,2.750375201546024,26.712328767123303,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-80.0819820000008,0.0,-83.62545267047608,0.0,0.0,0.0,0.0,0.0,0.0,131.5260179999992,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,0.4,380.0,other_industries,-209.0636316761902
Andere p),2040,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,128.3095079999992,0.0,133.36641253106995,0.0,0.0,0.0,0.0,0.0,0.0,128.3095079999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.750375201546024,26.712328767123303,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-91.86649200000079,0.0,-95.40996267047606,0.0,0.0,0.0,0.0,0.0,0.0,128.3095079999992,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.4,400.0,other_industries,-238.52490667619014
Andere p),2041,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,127.54924199999923,0.0,132.60614653106998,0.0,0.0,0.0,0.0,0.0,0.0,127.54924199999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.91237520154604,2.750375201546024,26.712328767123303,228.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.312,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-100.76275800000079,0.0,-104.30622867047606,0.0,0.0,0.0,0.0,0.0,0.0,127.54924199999923,0.0,0.0,0.0,0.0,-228.312,0.0,0.0,420.0,0.4,420.0,other_industries,-260.7655716761901
Andere p),2042,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,126.78897599999922,0.0,131.84588053106998,0.0,0.0,0.0,0.0,0.0,0.0,126.78897599999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.12037520154604,2.750375201546024,26.712328767123303,236.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.52,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-109.73102400000079,0.0,-113.27449467047606,0.0,0.0,0.0,0.0,0.0,0.0,126.78897599999922,0.0,0.0,0.0,0.0,-236.52,0.0,0.0,440.0,0.4,440.0,other_industries,-283.1862366761901
Andere p),2043,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,126.02870999999922,0.0,131.08561453106998,0.0,0.0,0.0,0.0,0.0,0.0,126.02870999999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.32837520154604,2.750375201546024,26.712328767123303,244.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-118.69929000000079,0.0,-122.24276067047606,0.0,0.0,0.0,0.0,0.0,0.0,126.02870999999922,0.0,0.0,0.0,0.0,-244.728,0.0,0.0,460.0,0.4,460.0,other_industries,-305.60690167619015
Andere p),2044,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,125.26844399999922,0.0,130.32534853106998,0.0,0.0,0.0,0.0,0.0,0.0,125.26844399999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.53637520154604,2.750375201546024,26.712328767123303,252.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.936,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-127.66755600000079,0.0,-131.21102667047606,0.0,0.0,0.0,0.0,0.0,0.0,125.26844399999922,0.0,0.0,0.0,0.0,-252.936,0.0,0.0,480.0,0.4,480.0,other_industries,-328.02756667619013
Andere p),2045,Agora-Dampfkessel,2.0569045310707446,3.0,19.9771689497717,0.0,124.50817799999925,0.0,129.56508253107,0.0,0.0,0.0,0.0,0.0,0.0,124.50817799999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.74437520154606,2.750375201546024,26.712328767123303,261.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.144,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,-0.6934706704752793,-6.7351598173516045,-0.4,-136.63582200000076,0.0,-140.17929267047606,0.0,0.0,0.0,0.0,0.0,0.0,124.50817799999925,0.0,0.0,0.0,0.0,-261.144,0.0,0.0,500.0,0.4,500.0,other_industries,-350.4482316761901
Andere q),2025,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.53459999999998,0.0,130.71333899375577,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.15237520154602,2.7503752015460243,26.712328767123303,132.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.552,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-15.01740000000001,0.0,-10.439036207790252,0.0,0.0,0.0,0.0,0.0,0.0,117.53459999999998,0.0,0.0,0.0,0.0,-132.552,0.0,0.0,108.84,0.04,108.84,other_industries,-26.09759051947563
Andere q),2026,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.2862,0.0,130.4649389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.16037520154603,2.7503752015460243,26.712328767123303,133.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-16.27380000000001,0.0,-11.695436207790237,0.0,0.0,0.0,0.0,0.0,0.0,117.2862,0.0,0.0,0.0,0.0,-133.56,0.0,0.0,127.07,0.04,127.07000000000001,other_industries,-29.238590519475594
Andere q),2027,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,117.0378,0.0,130.2165389937558,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.24037520154602,2.7503752015460243,26.712328767123303,134.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.64,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-17.602199999999982,0.0,-13.023836207790225,0.0,0.0,0.0,0.0,0.0,0.0,117.0378,0.0,0.0,0.0,0.0,-134.64,0.0,0.0,145.3,0.04,145.3,other_industries,-32.55959051947556
Andere q),2028,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.78939999999999,0.0,129.9681389937558,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.24837520154603,2.7503752015460243,26.712328767123303,135.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.648,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-18.85860000000001,0.0,-14.280236207790239,0.0,0.0,0.0,0.0,0.0,0.0,116.78939999999999,0.0,0.0,0.0,0.0,-135.648,0.0,0.0,163.54,0.04,163.54,other_industries,-35.7005905194756
Andere q),2029,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.541,0.0,129.71973899375578,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32837520154604,2.7503752015460243,26.712328767123303,136.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.728,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-20.187000000000012,0.0,-15.608636207790255,0.0,0.0,0.0,0.0,0.0,0.0,116.541,0.0,0.0,0.0,0.0,-136.728,0.0,0.0,181.77,0.04,181.77,other_industries,-39.02159051947564
Andere q),2030,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,116.25119999999998,0.0,129.42993899375577,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.33637520154602,2.7503752015460243,26.712328767123303,137.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.736,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-21.484800000000007,0.0,-16.90643620779025,0.0,0.0,0.0,0.0,0.0,0.0,116.25119999999998,0.0,0.0,0.0,0.0,-137.736,0.0,0.0,200.0,0.04,200.0,other_industries,-42.266090519475625
Andere q),2031,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,113.47739999999999,0.0,126.65613899375579,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25637520154604,2.7503752015460243,26.712328767123303,145.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.656,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-32.17860000000002,0.0,-27.600236207790246,0.0,0.0,0.0,0.0,0.0,0.0,113.47739999999999,0.0,0.0,0.0,0.0,-145.656,0.0,0.0,220.0,0.04,220.0,other_industries,-69.00059051947561
Andere q),2032,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,110.66219999999998,0.0,123.84093899375578,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.17637520154602,2.7503752015460243,26.712328767123303,153.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.576,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-42.91380000000001,0.0,-38.33543620779024,0.0,0.0,0.0,0.0,0.0,0.0,110.66219999999998,0.0,0.0,0.0,0.0,-153.576,0.0,0.0,240.0,0.04,240.0,other_industries,-95.83859051947559
Andere q),2033,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,107.847,0.0,121.0257389937558,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.16837520154604,2.7503752015460243,26.712328767123303,161.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.568,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-53.72100000000002,0.0,-49.14263620779025,0.0,0.0,0.0,0.0,0.0,0.0,107.847,0.0,0.0,0.0,0.0,-161.568,0.0,0.0,260.0,0.04,260.0,other_industries,-122.85659051947562
Andere q),2034,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,105.03179999999999,0.0,118.21053899375579,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.08837520154603,2.7503752015460243,26.712328767123303,169.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.488,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-64.45620000000001,0.0,-59.87783620779024,0.0,0.0,0.0,0.0,0.0,0.0,105.03179999999999,0.0,0.0,0.0,0.0,-169.488,0.0,0.0,280.0,0.04,280.0,other_industries,-149.69459051947558
Andere q),2035,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,102.258,0.0,115.4367389937558,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.00837520154602,2.7503752015460243,26.712328767123303,177.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.408,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-75.14999999999999,0.0,-70.57163620779022,0.0,0.0,0.0,0.0,0.0,0.0,102.258,0.0,0.0,0.0,0.0,-177.408,0.0,0.0,300.0,0.04,300.0,other_industries,-176.42909051947555
Andere q),2036,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,99.981,0.0,113.1597389937558,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.57637520154603,2.7503752015460243,26.712328767123303,185.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.976,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-85.995,0.0,-81.41663620779023,0.0,0.0,0.0,0.0,0.0,0.0,99.981,0.0,0.0,0.0,0.0,-185.976,0.0,0.0,320.0,0.04,320.0,other_industries,-203.54159051947556
Andere q),2037,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,97.6626,0.0,110.8413389937558,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.07237520154604,2.7503752015460243,26.712328767123303,194.472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.472,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-96.80940000000001,0.0,-92.23103620779024,0.0,0.0,0.0,0.0,0.0,0.0,97.6626,0.0,0.0,0.0,0.0,-194.472,0.0,0.0,340.0,0.04,340.0,other_industries,-230.5775905194756
Andere q),2038,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,95.3856,0.0,108.5643389937558,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.64037520154602,2.7503752015460243,26.712328767123303,203.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.04,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-107.6544,0.0,-103.07603620779022,0.0,0.0,0.0,0.0,0.0,0.0,95.3856,0.0,0.0,0.0,0.0,-203.04,0.0,0.0,360.0,0.04,360.0,other_industries,-257.6900905194755
Andere q),2039,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,93.1086,0.0,106.2873389937558,0.0,0.0,0.0,0.0,0.0,0.0,93.1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.20837520154603,2.7503752015460243,26.712328767123303,211.608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.608,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-118.49940000000001,0.0,-113.92103620779024,0.0,0.0,0.0,0.0,0.0,0.0,93.1086,0.0,0.0,0.0,0.0,-211.608,0.0,0.0,380.0,0.04,380.0,other_industries,-284.8025905194756
Andere q),2040,Agora-Dampfkessel,10.178738993755797,3.0,98.8584474885845,0.0,90.83159999999998,0.0,104.01033899375578,0.0,0.0,0.0,0.0,0.0,0.0,90.83159999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.77637520154602,2.7503752015460243,26.712328767123303,220.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.176,0.0,0.0,5.85,0.4,0.0,-2.8499999999999996,7.4283637922097725,72.14611872146119,-0.4,-129.3444,0.0,-124.76603620779024,0.0,0.0,0.0,0.0,0.0,0.0,90.83159999999998,0.0,0.0,0.0,0.0,-220.176,0.0,0.0,400.0,0.04,400.0,other_industries,-311.9150905194756
